Begin.Date,Begin.Time,End.Date,End.Time,Alarm.Tag,Alarm.Id,X,Alarm.Type,Alarm.Priority,Description
3/12/2016,13:18:15,3/12/2016,13:18:31,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:18:17,3/12/2016,13:18:31,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:18:20,3/12/2016,13:18:31,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:18:23,3/12/2016,13:18:31,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:18:26,3/12/2016,13:18:31,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:18:29,3/12/2016,13:18:31,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:18:32,3/12/2016,13:18:48,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:18:34,3/12/2016,13:18:48,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:18:37,3/12/2016,13:18:48,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:18:40,3/12/2016,13:18:48,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:18:43,3/12/2016,13:18:48,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:18:46,3/12/2016,13:18:48,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:18:49,3/12/2016,13:19:05,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:18:51,3/12/2016,13:19:05,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:18:54,3/12/2016,13:19:05,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:18:57,3/12/2016,13:19:05,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:19:00,3/12/2016,13:19:05,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:19:03,3/12/2016,13:19:05,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:19:06,3/12/2016,13:19:22,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:19:08,3/12/2016,13:19:22,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:19:11,3/12/2016,13:19:22,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:19:14,3/12/2016,13:19:22,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:19:17,3/12/2016,13:19:22,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:19:20,3/12/2016,13:19:22,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:19:23,3/12/2016,13:19:39,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:19:25,3/12/2016,13:19:39,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:19:28,3/12/2016,13:19:39,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:19:31,3/12/2016,13:19:39,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:19:34,3/12/2016,13:19:39,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:19:37,3/12/2016,13:19:39,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:19:40,3/12/2016,13:19:56,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:19:42,3/12/2016,13:19:56,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:19:45,3/12/2016,13:19:56,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:19:48,3/12/2016,13:19:56,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:19:51,3/12/2016,13:19:56,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:19:54,3/12/2016,13:19:56,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:19:57,3/12/2016,13:20:13,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:19:59,3/12/2016,13:20:13,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:20:02,3/12/2016,13:20:13,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:20:05,3/12/2016,13:20:13,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:20:08,3/12/2016,13:20:13,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:20:11,3/12/2016,13:20:13,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:20:14,3/12/2016,13:20:30,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:20:16,3/12/2016,13:20:30,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:20:19,3/12/2016,13:20:30,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:20:22,3/12/2016,13:20:30,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:20:25,3/12/2016,13:20:30,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:20:28,3/12/2016,13:20:30,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:20:31,3/12/2016,13:20:47,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:20:33,3/12/2016,13:20:47,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:20:36,3/12/2016,13:20:47,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:20:39,3/12/2016,13:20:47,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:20:42,3/12/2016,13:20:47,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:20:45,3/12/2016,13:20:47,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:20:48,3/12/2016,13:21:04,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:20:50,3/12/2016,13:21:04,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:20:53,3/12/2016,13:21:04,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:20:56,3/12/2016,13:21:04,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:20:59,3/12/2016,13:21:04,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:21:02,3/12/2016,13:21:04,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:21:05,3/12/2016,13:21:21,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:21:07,3/12/2016,13:21:21,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:21:10,3/12/2016,13:21:21,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:21:13,3/12/2016,13:21:21,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:21:16,3/12/2016,13:21:21,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:21:19,3/12/2016,13:21:21,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:21:22,3/12/2016,13:21:38,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:21:24,3/12/2016,13:21:38,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:21:27,3/12/2016,13:21:38,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:21:30,3/12/2016,13:21:38,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:21:33,3/12/2016,13:21:38,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:21:36,3/12/2016,13:21:38,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:21:39,3/12/2016,13:21:55,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:21:41,3/12/2016,13:21:55,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:21:44,3/12/2016,13:21:55,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:21:47,3/12/2016,13:21:55,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:21:50,3/12/2016,13:21:55,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:21:53,3/12/2016,13:21:55,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:21:56,3/12/2016,13:22:12,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:21:58,3/12/2016,13:22:12,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:22:01,3/12/2016,13:22:12,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:22:04,3/12/2016,13:22:12,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:22:07,3/12/2016,13:22:12,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:22:10,3/12/2016,13:22:12,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:22:13,3/12/2016,13:22:29,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:22:15,3/12/2016,13:22:29,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:22:18,3/12/2016,13:22:29,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:22:21,3/12/2016,13:22:29,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:22:24,3/12/2016,13:22:29,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:22:27,3/12/2016,13:22:29,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:22:30,3/12/2016,13:22:46,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:22:32,3/12/2016,13:22:46,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:22:35,3/12/2016,13:22:46,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:22:38,3/12/2016,13:22:46,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:22:41,3/12/2016,13:22:46,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:22:44,3/12/2016,13:22:46,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:22:47,3/12/2016,13:23:03,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:22:49,3/12/2016,13:23:03,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:22:52,3/12/2016,13:23:03,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:22:55,3/12/2016,13:23:03,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:22:58,3/12/2016,13:23:03,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:23:01,3/12/2016,13:23:03,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:23:04,3/12/2016,13:23:20,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:23:06,3/12/2016,13:23:20,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:23:09,3/12/2016,13:23:20,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:23:12,3/12/2016,13:23:20,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:23:15,3/12/2016,13:23:20,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:23:18,3/12/2016,13:23:20,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:23:21,3/12/2016,13:23:37,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:23:23,3/12/2016,13:23:37,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:23:26,3/12/2016,13:23:37,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:23:29,3/12/2016,13:23:37,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:23:32,3/12/2016,13:23:37,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:23:35,3/12/2016,13:23:37,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:23:38,3/12/2016,13:23:54,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:23:40,3/12/2016,13:23:54,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:23:43,3/12/2016,13:23:54,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:23:46,3/12/2016,13:23:54,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:23:49,3/12/2016,13:23:54,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:23:52,3/12/2016,13:23:54,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:23:55,3/12/2016,13:24:11,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:23:57,3/12/2016,13:24:11,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:24:00,3/12/2016,13:24:11,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:24:03,3/12/2016,13:24:11,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:24:06,3/12/2016,13:24:11,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:24:08,3/12/2016,13:24:11,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:24:12,3/12/2016,13:24:28,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:24:14,3/12/2016,13:24:28,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:24:17,3/12/2016,13:24:28,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:24:20,3/12/2016,13:24:28,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:24:23,3/12/2016,13:24:28,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:24:25,3/12/2016,13:24:28,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:24:29,3/12/2016,13:24:45,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:24:31,3/12/2016,13:24:45,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:24:34,3/12/2016,13:24:45,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:24:37,3/12/2016,13:24:45,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:24:40,3/12/2016,13:24:45,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:24:42,3/12/2016,13:24:45,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:24:46,3/12/2016,13:25:02,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:24:48,3/12/2016,13:25:02,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:24:51,3/12/2016,13:25:02,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:24:54,3/12/2016,13:25:02,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:24:57,3/12/2016,13:25:02,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:24:59,3/12/2016,13:25:02,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:25:03,3/12/2016,13:25:19,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:25:05,3/12/2016,13:25:19,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:25:08,3/12/2016,13:25:19,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:25:11,3/12/2016,13:25:19,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:25:14,3/12/2016,13:25:19,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:25:16,3/12/2016,13:25:19,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:25:20,3/12/2016,13:25:36,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:25:22,3/12/2016,13:25:36,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:25:25,3/12/2016,13:25:36,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:25:28,3/12/2016,13:25:36,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:25:31,3/12/2016,13:25:36,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:25:33,3/12/2016,13:25:36,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:25:37,3/12/2016,13:25:53,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:25:39,3/12/2016,13:25:53,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:25:42,3/12/2016,13:25:53,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:25:45,3/12/2016,13:25:53,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:25:48,3/12/2016,13:25:53,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:25:50,3/12/2016,13:25:53,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:25:54,3/12/2016,13:26:10,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:25:56,3/12/2016,13:26:10,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:25:59,3/12/2016,13:26:10,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:26:02,3/12/2016,13:26:10,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:26:05,3/12/2016,13:26:10,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
3/12/2016,13:26:07,3/12/2016,13:26:10,AlarmRateRamp|10356,Q6,AlarmRateRamp|10356Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
3/12/2016,13:26:11,3/12/2016,13:26:27,AlarmRateRamp|10356,Q1,AlarmRateRamp|10356Q1,ALARM,N/A,Limit Signal 1
3/12/2016,13:26:13,3/12/2016,13:26:27,AlarmRateRamp|10356,Q2,AlarmRateRamp|10356Q2,WARNING,N/A,Limit Signal 2
3/12/2016,13:26:16,3/12/2016,13:26:27,AlarmRateRamp|10356,Q3,AlarmRateRamp|10356Q3,WARNING,N/A,Limit Signal 3
3/12/2016,13:26:19,3/12/2016,13:26:27,AlarmRateRamp|10356,Q4,AlarmRateRamp|10356Q4,TOLERANCE,N/A,Limit Signal 4
3/12/2016,13:26:22,3/12/2016,13:26:27,AlarmRateRamp|10356,Q5,AlarmRateRamp|10356Q5,I&C ALARM,N/A,Limit Signal 5
