Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
2016/12/01,04:12:23,2016/12/01,04:12:25,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:12:26,2016/12/01,04:12:39,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:12:28,2016/12/01,04:12:39,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:12:30,2016/12/01,04:12:39,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:12:32,2016/12/01,04:12:39,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:12:35,2016/12/01,04:12:39,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:12:37,2016/12/01,04:12:39,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:12:40,2016/12/01,04:12:53,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:12:42,2016/12/01,04:12:53,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:12:44,2016/12/01,04:12:53,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:12:46,2016/12/01,04:12:53,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:12:49,2016/12/01,04:12:53,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:12:51,2016/12/01,04:12:53,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:12:54,2016/12/01,04:13:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:12:56,2016/12/01,04:13:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:12:58,2016/12/01,04:13:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:13:00,2016/12/01,04:13:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:13:03,2016/12/01,04:13:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:13:05,2016/12/01,04:13:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:13:08,2016/12/01,04:13:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:13:10,2016/12/01,04:13:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:13:12,2016/12/01,04:13:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:13:14,2016/12/01,04:13:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:13:17,2016/12/01,04:13:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:13:19,2016/12/01,04:13:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:13:22,2016/12/01,04:13:35,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:13:24,2016/12/01,04:13:35,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:13:26,2016/12/01,04:13:35,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:13:28,2016/12/01,04:13:35,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:13:31,2016/12/01,04:13:35,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:13:33,2016/12/01,04:13:35,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:13:36,2016/12/01,04:13:49,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:13:38,2016/12/01,04:13:49,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:13:40,2016/12/01,04:13:49,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:13:42,2016/12/01,04:13:49,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:13:45,2016/12/01,04:13:49,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:13:47,2016/12/01,04:13:49,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:13:50,2016/12/01,04:14:03,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:13:52,2016/12/01,04:14:03,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:13:54,2016/12/01,04:14:03,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:13:56,2016/12/01,04:14:03,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:13:59,2016/12/01,04:14:03,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:14:01,2016/12/01,04:14:03,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:14:04,2016/12/01,04:14:17,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:14:06,2016/12/01,04:14:17,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:14:08,2016/12/01,04:14:17,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:14:10,2016/12/01,04:14:17,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:14:13,2016/12/01,04:14:17,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:14:15,2016/12/01,04:14:17,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:14:18,2016/12/01,04:14:31,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:14:20,2016/12/01,04:14:31,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:14:22,2016/12/01,04:14:31,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:14:24,2016/12/01,04:14:31,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:14:27,2016/12/01,04:14:31,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:14:29,2016/12/01,04:14:31,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:14:32,2016/12/01,04:14:45,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:14:34,2016/12/01,04:14:45,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:14:36,2016/12/01,04:14:45,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:14:38,2016/12/01,04:14:45,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:14:41,2016/12/01,04:14:45,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:14:43,2016/12/01,04:14:45,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:14:46,2016/12/01,04:14:59,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:14:48,2016/12/01,04:14:59,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:14:50,2016/12/01,04:14:59,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:14:52,2016/12/01,04:14:59,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:14:55,2016/12/01,04:14:59,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:14:57,2016/12/01,04:14:59,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:15:00,2016/12/01,04:15:13,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:15:02,2016/12/01,04:15:13,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:15:04,2016/12/01,04:15:13,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:15:06,2016/12/01,04:15:13,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:15:09,2016/12/01,04:15:13,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:15:11,2016/12/01,04:15:13,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:15:14,2016/12/01,04:15:27,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:15:16,2016/12/01,04:15:27,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:15:18,2016/12/01,04:15:27,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:15:20,2016/12/01,04:15:27,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:15:23,2016/12/01,04:15:27,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:15:25,2016/12/01,04:15:27,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:15:28,2016/12/01,04:15:41,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:15:30,2016/12/01,04:15:41,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:15:32,2016/12/01,04:15:41,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:15:34,2016/12/01,04:15:41,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:15:37,2016/12/01,04:15:41,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:15:39,2016/12/01,04:15:41,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:15:42,2016/12/01,04:15:55,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:15:44,2016/12/01,04:15:55,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:15:46,2016/12/01,04:15:55,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:15:48,2016/12/01,04:15:55,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:15:51,2016/12/01,04:15:55,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:15:53,2016/12/01,04:15:55,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:15:56,2016/12/01,04:16:09,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:15:58,2016/12/01,04:16:09,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:16:00,2016/12/01,04:16:09,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:16:02,2016/12/01,04:16:09,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:16:05,2016/12/01,04:16:09,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:16:07,2016/12/01,04:16:09,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:16:10,2016/12/01,04:16:23,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:16:12,2016/12/01,04:16:23,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:16:14,2016/12/01,04:16:23,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:16:16,2016/12/01,04:16:23,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:16:19,2016/12/01,04:16:23,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:16:21,2016/12/01,04:16:23,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:16:24,2016/12/01,04:16:37,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:16:26,2016/12/01,04:16:37,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:16:28,2016/12/01,04:16:37,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:16:30,2016/12/01,04:16:37,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:16:33,2016/12/01,04:16:37,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:16:35,2016/12/01,04:16:37,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:16:38,2016/12/01,04:16:51,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:16:40,2016/12/01,04:16:51,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:16:42,2016/12/01,04:16:51,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:16:44,2016/12/01,04:16:51,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:16:47,2016/12/01,04:16:51,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:16:49,2016/12/01,04:16:51,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:16:52,2016/12/01,04:17:05,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:16:54,2016/12/01,04:17:05,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:16:56,2016/12/01,04:17:05,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:16:58,2016/12/01,04:17:05,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:17:01,2016/12/01,04:17:05,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:17:03,2016/12/01,04:17:05,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:17:06,2016/12/01,04:17:19,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:17:08,2016/12/01,04:17:19,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:17:10,2016/12/01,04:17:19,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:17:12,2016/12/01,04:17:19,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:17:15,2016/12/01,04:17:19,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:17:17,2016/12/01,04:17:19,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:17:20,2016/12/01,04:17:33,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:17:22,2016/12/01,04:17:33,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:17:24,2016/12/01,04:17:33,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:17:26,2016/12/01,04:17:33,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:17:29,2016/12/01,04:17:33,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:17:31,2016/12/01,04:17:33,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:17:34,2016/12/01,04:17:47,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:17:36,2016/12/01,04:17:47,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:17:38,2016/12/01,04:17:47,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:17:40,2016/12/01,04:17:47,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:17:43,2016/12/01,04:17:47,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:17:45,2016/12/01,04:17:47,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:17:48,2016/12/01,04:18:01,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:17:50,2016/12/01,04:18:01,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:17:52,2016/12/01,04:18:01,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:17:54,2016/12/01,04:18:01,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:17:57,2016/12/01,04:18:01,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:17:59,2016/12/01,04:18:01,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:18:02,2016/12/01,04:18:15,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:18:04,2016/12/01,04:18:15,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:18:06,2016/12/01,04:18:15,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:18:08,2016/12/01,04:18:15,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:18:11,2016/12/01,04:18:15,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:18:13,2016/12/01,04:18:15,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:18:16,2016/12/01,04:18:29,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:18:18,2016/12/01,04:18:29,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:18:20,2016/12/01,04:18:29,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:18:22,2016/12/01,04:18:29,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:18:25,2016/12/01,04:18:29,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:18:27,2016/12/01,04:18:29,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:18:30,2016/12/01,04:18:43,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:18:32,2016/12/01,04:18:43,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:18:34,2016/12/01,04:18:43,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:18:36,2016/12/01,04:18:43,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:18:39,2016/12/01,04:18:43,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:18:41,2016/12/01,04:18:43,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:18:44,2016/12/01,04:18:57,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:18:46,2016/12/01,04:18:57,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:18:48,2016/12/01,04:18:57,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:18:50,2016/12/01,04:18:57,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:18:53,2016/12/01,04:18:57,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:18:55,2016/12/01,04:18:57,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:18:58,2016/12/01,04:19:11,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:19:00,2016/12/01,04:19:11,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:19:02,2016/12/01,04:19:11,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:19:04,2016/12/01,04:19:11,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:19:07,2016/12/01,04:19:11,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:19:09,2016/12/01,04:19:11,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:19:12,2016/12/01,04:19:25,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:19:14,2016/12/01,04:19:25,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:19:16,2016/12/01,04:19:25,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:19:18,2016/12/01,04:19:25,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:19:21,2016/12/01,04:19:25,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:19:23,2016/12/01,04:19:25,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:19:26,2016/12/01,04:19:39,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:19:28,2016/12/01,04:19:39,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:19:30,2016/12/01,04:19:39,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:19:32,2016/12/01,04:19:39,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:19:35,2016/12/01,04:19:39,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:19:37,2016/12/01,04:19:39,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:19:40,2016/12/01,04:19:53,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:19:42,2016/12/01,04:19:53,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:19:44,2016/12/01,04:19:53,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:19:46,2016/12/01,04:19:53,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:19:49,2016/12/01,04:19:53,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:19:51,2016/12/01,04:19:53,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:19:54,2016/12/01,04:20:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:19:56,2016/12/01,04:20:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:19:58,2016/12/01,04:20:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:20:00,2016/12/01,04:20:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:20:03,2016/12/01,04:20:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:20:05,2016/12/01,04:20:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:20:08,2016/12/01,04:20:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:20:10,2016/12/01,04:20:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:20:12,2016/12/01,04:20:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:20:14,2016/12/01,04:20:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:20:17,2016/12/01,04:20:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:20:19,2016/12/01,04:20:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:20:22,2016/12/01,04:20:35,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:20:24,2016/12/01,04:20:35,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:20:26,2016/12/01,04:20:35,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:20:28,2016/12/01,04:20:35,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:20:31,2016/12/01,04:20:35,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:20:33,2016/12/01,04:20:35,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
2016/12/01,04:20:36,2016/12/01,04:20:49,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
2016/12/01,04:20:38,2016/12/01,04:20:49,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
2016/12/01,04:20:40,2016/12/01,04:20:49,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
2016/12/01,04:20:42,2016/12/01,04:20:49,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
2016/12/01,04:20:45,2016/12/01,04:20:49,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
2016/12/01,04:20:47,2016/12/01,04:20:49,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
